-76.033521739130435,39.490434782608695,-0.25,0,101001
-76.033521739130435,39.490724637681161,-0.25,0,101001
-76.033521739130435,39.491014492753621,-0.25,0,101001
-76.033521739130435,39.491304347826087,-0.25,0,101001
-76.033521739130435,39.491594202898547,-0.25,0,101001
-76.033521739130435,39.491884057971014,-0.25,0,101001
-76.033521739130435,39.49217391304348,-0.25,0,101001
-76.033521739130435,39.49246376811594,-0.25,0,101001
-76.033521739130435,39.492753623188406,-0.25,0,101001
-76.033521739130435,39.493043478260866,-0.25,0,101001
-76.033521739130435,39.493333333333332,-0.25,0,101001
-76.033521739130435,39.493623188405799,-0.25,0,101001
-76.033521739130435,39.493913043478258,-0.25,0,101001
-76.033521739130435,39.494202898550725,-0.25,0,101001
-76.033521739130435,39.494492753623184,-0.25,0,101001
-76.033521739130435,39.494782608695651,-0.25,0,101001
-76.033521739130435,39.495072463768118,-0.25,0,101001
-76.033521739130435,39.495362318840577,-0.25,0,101001
-76.033521739130435,39.495652173913044,-0.25,0,101001
-76.033521739130435,39.495942028985503,-0.25,0,101001
-76.033521739130435,39.49623188405797,-0.25,0,101001
-76.033521739130435,39.496521739130436,-0.25,0,101001
-76.033521739130435,39.496811594202896,-0.25,0,101001
-76.033521739130435,39.497101449275362,-0.25,0,101001
-76.033521739130435,39.497391304347829,-0.25,0,101001
-76.033521739130435,39.497681159420289,-0.25,0,101001
-76.033521739130435,39.497971014492755,-0.25,0,101001
-76.033521739130435,39.498260869565215,-0.25,0,101001
-76.033521739130435,39.498550724637681,-0.25,0,101001
-76.033521739130435,39.498840579710148,-0.25,0,101001
-76.033521739130435,39.499130434782607,-0.25,0,101001
-76.033521739130435,39.499420289855074,-0.25,0,101001
-76.033521739130435,39.499710144927533,-0.25,0,101001
-76.033521739130435,39.5,-0.25,0,101001
-76.033927536231886,39.479999999999997,-0.25,0,101001
-76.033927536231886,39.480289855072463,-0.25,0,101001
-76.033927536231886,39.480579710144923,-0.25,0,101001
-76.033927536231886,39.48086956521739,-0.25,0,101001
-76.033927536231886,39.481159420289849,-0.25,0,101001
-76.033927536231886,39.481449275362316,-0.25,0,101001
-76.033927536231886,39.481739130434782,-0.25,0,101001
-76.033927536231886,39.482028985507242,-0.25,0,101001
-76.033927536231886,39.482318840579708,-0.25,0,101001
-76.033927536231886,39.482608695652168,-0.25,0,101001
-76.033927536231886,39.482898550724634,-0.25,0,101001
-76.033927536231886,39.483188405797101,-0.25,0,101001
-76.033927536231886,39.48347826086956,-0.25,0,101001
-76.033927536231886,39.483768115942027,-0.25,0,101001
-76.033927536231886,39.484057971014494,-0.25,0,101001
-76.033927536231886,39.484347826086953,-0.25,0,101001
-76.033927536231886,39.48463768115942,-0.25,0,101001
-76.033927536231886,39.484927536231879,-0.25,0,101001
-76.033927536231886,39.485217391304346,-0.25,0,101001
-76.033927536231886,39.485507246376812,-0.25,0,101001
-76.033927536231886,39.485797101449272,-0.25,0,101001
-76.033927536231886,39.486086956521739,-0.25,0,101001
-76.033927536231886,39.486376811594198,-0.25,0,101001
-76.033927536231886,39.486666666666665,-0.25,0,101001
-76.033927536231886,39.486956521739131,-0.25,0,101001
-76.033927536231886,39.487246376811591,-0.25,0,101001
-76.033927536231886,39.487536231884057,-0.25,0,101001
-76.033927536231886,39.487826086956517,-0.25,0,101001
-76.033927536231886,39.488115942028983,-0.25,0,101001
-76.033927536231886,39.48840579710145,-0.25,0,101001
-76.033927536231886,39.488695652173909,-0.25,0,101001
-76.033927536231886,39.488985507246376,-0.25,0,101001
-76.033927536231886,39.489275362318836,-0.25,0,101001
-76.033927536231886,39.489565217391302,-0.25,0,101001
-76.033927536231886,39.489855072463769,-0.25,0,101001
-76.033927536231886,39.490144927536228,-0.25,0,101001
-76.033927536231886,39.490434782608695,-0.25,0,101001
-76.033927536231886,39.490724637681161,-0.25,0,101001
-76.033927536231886,39.491014492753621,-0.25,0,101001
-76.033927536231886,39.491304347826087,-0.25,0,101001
-76.033927536231886,39.491594202898547,-0.25,0,101001
-76.033927536231886,39.491884057971014,-0.25,0,101001
-76.033927536231886,39.49217391304348,-0.25,0,101001
-76.033927536231886,39.49246376811594,-0.25,0,101001
-76.033927536231886,39.492753623188406,-0.25,0,101001
-76.033927536231886,39.493043478260866,-0.25,0,101001
-76.033927536231886,39.493333333333332,-0.25,0,101001
-76.033927536231886,39.493623188405799,-0.25,0,101001
-76.033927536231886,39.493913043478258,-0.25,0,101001
-76.033927536231886,39.494202898550725,-0.25,0,101001
-76.033927536231886,39.494492753623184,-0.25,0,101001
-76.033927536231886,39.494782608695651,-0.25,0,101001
-76.033927536231886,39.495072463768118,-0.25,0,101001
-76.033927536231886,39.495362318840577,-0.25,0,101001
-76.033927536231886,39.495652173913044,-0.25,0,101001
-76.033927536231886,39.495942028985503,-0.25,0,101001
-76.033927536231886,39.49623188405797,-0.25,0,101001
-76.033927536231886,39.496521739130436,-0.25,0,101001
-76.033927536231886,39.496811594202896,-0.25,0,101001
-76.033927536231886,39.497101449275362,-0.25,0,101001
-76.033927536231886,39.497391304347829,-0.25,0,101001
-76.033927536231886,39.497681159420289,-0.25,0,101001
-76.033927536231886,39.497971014492755,-0.25,0,101001
-76.033927536231886,39.498260869565215,-0.25,0,101001
-76.033927536231886,39.498550724637681,-0.25,0,101001
-76.033927536231886,39.498840579710148,-0.25,0,101001
-76.033927536231886,39.499130434782607,-0.25,0,101001
-76.033927536231886,39.499420289855074,-0.25,0,101001
-76.033927536231886,39.499710144927533,-0.25,0,101001
-76.033927536231886,39.5,-0.25,0,101001
-76.034333333333336,39.479999999999997,-0.25,0,101001
-76.034333333333336,39.480289855072463,-0.25,0,101001
-76.034333333333336,39.480579710144923,-0.25,0,101001
-76.034333333333336,39.48086956521739,-0.25,0,101001
-76.034333333333336,39.481159420289849,-0.25,0,101001
-76.034333333333336,39.481449275362316,-0.25,0,101001
-76.034333333333336,39.481739130434782,-0.25,0,101001
-76.034333333333336,39.482028985507242,-0.25,0,101001
-76.034333333333336,39.482318840579708,-0.25,0,101001
-76.034333333333336,39.482608695652168,-0.25,0,101001
-76.034333333333336,39.482898550724634,-0.25,0,101001
-76.034333333333336,39.483188405797101,-0.25,0,101001
-76.034333333333336,39.48347826086956,-0.25,0,101001
-76.034333333333336,39.483768115942027,-0.25,0,101001
-76.034333333333336,39.484057971014494,-0.25,0,101001
-76.034333333333336,39.484347826086953,-0.25,0,101001
-76.034333333333336,39.48463768115942,-0.25,0,101001
-76.034333333333336,39.484927536231879,-0.25,0,101001
-76.034333333333336,39.485217391304346,-0.25,0,101001
-76.034333333333336,39.485507246376812,-0.25,0,101001
-76.034333333333336,39.485797101449272,-0.25,0,101001
-76.034333333333336,39.486086956521739,-0.25,0,101001
-76.034333333333336,39.486376811594198,-0.25,0,101001
-76.034333333333336,39.486666666666665,-0.25,0,101001
-76.034333333333336,39.486956521739131,-0.25,0,101001
-76.034333333333336,39.487246376811591,-0.25,0,101001
-76.034333333333336,39.487536231884057,-0.25,0,101001
-76.034333333333336,39.487826086956517,-0.25,0,101001
-76.034333333333336,39.488115942028983,-0.25,0,101001
-76.034333333333336,39.48840579710145,-0.25,0,101001
-76.034333333333336,39.488695652173909,-0.25,0,101001
-76.034333333333336,39.488985507246376,-0.25,0,101001
-76.034333333333336,39.489275362318836,-0.25,0,101001
-76.034333333333336,39.489565217391302,-0.25,0,101001
-76.034333333333336,39.489855072463769,-0.25,0,101001
-76.034333333333336,39.490144927536228,-0.25,0,101001
-76.034333333333336,39.490434782608695,-0.25,0,101001
-76.034333333333336,39.490724637681161,-0.25,0,101001
-76.034333333333336,39.491014492753621,-0.25,0,101001
-76.034333333333336,39.491304347826087,-0.25,0,101001
-76.034333333333336,39.491594202898547,-0.25,0,101001
-76.034333333333336,39.491884057971014,-0.25,0,101001
-76.034333333333336,39.49217391304348,-0.25,0,101001
-76.034333333333336,39.49246376811594,-0.25,0,101001
-76.034333333333336,39.492753623188406,-0.25,0,101001
-76.034333333333336,39.493043478260866,-0.25,0,101001
-76.034333333333336,39.493333333333332,-0.25,0,101001
-76.034333333333336,39.493623188405799,-0.25,0,101001
-76.034333333333336,39.493913043478258,-0.25,0,101001
-76.034333333333336,39.494202898550725,-0.25,0,101001
-76.034333333333336,39.494492753623184,-0.25,0,101001
-76.034333333333336,39.494782608695651,-0.25,0,101001
-76.034333333333336,39.495072463768118,-0.25,0,101001
-76.034333333333336,39.495362318840577,-0.25,0,101001
-76.034333333333336,39.495652173913044,-0.25,0,101001
-76.034333333333336,39.495942028985503,-0.25,0,101001
-76.034333333333336,39.49623188405797,-0.25,0,101001
-76.034333333333336,39.496521739130436,-0.25,0,101001
-76.034333333333336,39.496811594202896,-0.25,0,101001
-76.034333333333336,39.497101449275362,-0.25,0,101001
-76.034333333333336,39.497391304347829,-0.25,0,101001
-76.034333333333336,39.497681159420289,-0.25,0,101001
-76.034333333333336,39.497971014492755,-0.25,0,101001
-76.034333333333336,39.498260869565215,-0.25,0,101001
-76.034333333333336,39.498550724637681,-0.25,0,101001
-76.034333333333336,39.498840579710148,-0.25,0,101001
-76.034333333333336,39.499130434782607,-0.25,0,101001
-76.034333333333336,39.499420289855074,-0.25,0,101001
-76.034333333333336,39.499710144927533,-0.25,0,101001
-76.034333333333336,39.5,-0.25,0,101001
-76.034739130434787,39.479999999999997,-0.25,0,101001
-76.034739130434787,39.480289855072463,-0.25,0,101001
-76.034739130434787,39.480579710144923,-0.25,0,101001
-76.034739130434787,39.48086956521739,-0.25,0,101001
-76.034739130434787,39.481159420289849,-0.25,0,101001
-76.034739130434787,39.481449275362316,-0.25,0,101001
-76.034739130434787,39.481739130434782,-0.25,0,101001
-76.034739130434787,39.482028985507242,-0.25,0,101001
-76.034739130434787,39.482318840579708,-0.25,0,101001
-76.034739130434787,39.482608695652168,-0.25,0,101001
-76.034739130434787,39.482898550724634,-0.25,0,101001
-76.034739130434787,39.483188405797101,-0.25,0,101001
-76.034739130434787,39.48347826086956,-0.25,0,101001
-76.034739130434787,39.483768115942027,-0.25,0,101001
-76.034739130434787,39.484057971014494,-0.25,0,101001
-76.034739130434787,39.484347826086953,-0.25,0,101001
-76.034739130434787,39.48463768115942,-0.25,0,101001
-76.034739130434787,39.484927536231879,-0.25,0,101001
-76.034739130434787,39.485217391304346,-0.25,0,101001
-76.034739130434787,39.485507246376812,-0.25,0,101001
-76.034739130434787,39.485797101449272,-0.25,0,101001
-76.034739130434787,39.486086956521739,-0.25,0,101001
-76.034739130434787,39.486376811594198,-0.25,0,101001
-76.034739130434787,39.486666666666665,-0.25,0,101001
-76.034739130434787,39.486956521739131,-0.25,0,101001
-76.034739130434787,39.487246376811591,-0.25,0,101001
-76.034739130434787,39.487536231884057,-0.25,0,101001
-76.034739130434787,39.487826086956517,-0.25,0,101001
-76.034739130434787,39.488115942028983,-0.25,0,101001
-76.034739130434787,39.48840579710145,-0.25,0,101001
-76.034739130434787,39.488695652173909,-0.25,0,101001
-76.034739130434787,39.488985507246376,-0.25,0,101001
-76.034739130434787,39.489275362318836,-0.25,0,101001
-76.034739130434787,39.489565217391302,-0.25,0,101001
-76.034739130434787,39.489855072463769,-0.25,0,101001
-76.034739130434787,39.490144927536228,-0.25,0,101001
-76.034739130434787,39.490434782608695,-0.25,0,101001
-76.034739130434787,39.490724637681161,-0.25,0,101001
-76.034739130434787,39.491014492753621,-0.25,0,101001
-76.034739130434787,39.491304347826087,-0.25,0,101001
-76.034739130434787,39.491594202898547,-0.25,0,101001
-76.034739130434787,39.491884057971014,-0.25,0,101001
-76.034739130434787,39.49217391304348,-0.25,0,101001
-76.034739130434787,39.49246376811594,-0.25,0,101001
-76.034739130434787,39.492753623188406,-0.25,0,101001
-76.034739130434787,39.493043478260866,-0.25,0,101001
-76.034739130434787,39.493333333333332,-0.25,0,101001
-76.034739130434787,39.493623188405799,-0.25,0,101001
-76.034739130434787,39.493913043478258,-0.25,0,101001
-76.034739130434787,39.494202898550725,-0.25,0,101001
-76.034739130434787,39.494492753623184,-0.25,0,101001
-76.034739130434787,39.494782608695651,-0.25,0,101001
-76.034739130434787,39.495072463768118,-0.25,0,101001
-76.034739130434787,39.495362318840577,-0.25,0,101001
-76.034739130434787,39.495652173913044,-0.25,0,101001
-76.034739130434787,39.495942028985503,-0.25,0,101001
-76.034739130434787,39.49623188405797,-0.25,0,101001
-76.034739130434787,39.496521739130436,-0.25,0,101001
-76.034739130434787,39.496811594202896,-0.25,0,101001
-76.034739130434787,39.497101449275362,-0.25,0,101001
-76.034739130434787,39.497391304347829,-0.25,0,101001
-76.034739130434787,39.497681159420289,-0.25,0,101001
-76.034739130434787,39.497971014492755,-0.25,0,101001
-76.034739130434787,39.498260869565215,-0.25,0,101001
-76.034739130434787,39.498550724637681,-0.25,0,101001
-76.034739130434787,39.498840579710148,-0.25,0,101001
-76.034739130434787,39.499130434782607,-0.25,0,101001
-76.034739130434787,39.499420289855074,-0.25,0,101001
-76.034739130434787,39.499710144927533,-0.25,0,101001
-76.034739130434787,39.5,-0.25,0,101001
-76.035144927536237,39.479999999999997,-0.25,0,101001
-76.035144927536237,39.480289855072463,-0.25,0,101001
-76.035144927536237,39.480579710144923,-0.25,0,101001
-76.035144927536237,39.48086956521739,-0.25,0,101001
-76.035144927536237,39.481159420289849,-0.25,0,101001
-76.035144927536237,39.481449275362316,-0.25,0,101001
-76.035144927536237,39.481739130434782,-0.25,0,101001
-76.035144927536237,39.482028985507242,-0.25,0,101001
-76.035144927536237,39.482318840579708,-0.25,0,101001
-76.035144927536237,39.482608695652168,-0.25,0,101001
-76.035144927536237,39.482898550724634,-0.25,0,101001
-76.035144927536237,39.483188405797101,-0.25,0,101001
-76.035144927536237,39.48347826086956,-0.25,0,101001
-76.035144927536237,39.483768115942027,-0.25,0,101001
-76.035144927536237,39.484057971014494,-0.25,0,101001
-76.035144927536237,39.484347826086953,-0.25,0,101001
-76.035144927536237,39.48463768115942,-0.25,0,101001
-76.035144927536237,39.484927536231879,-0.25,0,101001
-76.035144927536237,39.485217391304346,-0.25,0,101001
-76.035144927536237,39.485507246376812,-0.25,0,101001
-76.035144927536237,39.485797101449272,-0.25,0,101001
-76.035144927536237,39.486086956521739,-0.25,0,101001
-76.035144927536237,39.486376811594198,-0.25,0,101001
-76.035144927536237,39.486666666666665,-0.25,0,101001
-76.035144927536237,39.486956521739131,-0.25,0,101001
-76.035144927536237,39.487246376811591,-0.25,0,101001
-76.035144927536237,39.487536231884057,-0.25,0,101001
-76.035144927536237,39.487826086956517,-0.25,0,101001
-76.035144927536237,39.488115942028983,-0.25,0,101001
-76.035144927536237,39.48840579710145,-0.25,0,101001
-76.035144927536237,39.488695652173909,-0.25,0,101001
-76.035144927536237,39.488985507246376,-0.25,0,101001
-76.035144927536237,39.489275362318836,-0.25,0,101001
-76.035144927536237,39.489565217391302,-0.25,0,101001
-76.035144927536237,39.489855072463769,-0.25,0,101001
-76.035144927536237,39.490144927536228,-0.25,0,101001
-76.035144927536237,39.490434782608695,-0.25,0,101001
-76.035144927536237,39.490724637681161,-0.25,0,101001
-76.035144927536237,39.491014492753621,-0.25,0,101001
-76.035144927536237,39.491304347826087,-0.25,0,101001
-76.035144927536237,39.491594202898547,-0.25,0,101001
-76.035144927536237,39.491884057971014,-0.25,0,101001
-76.035144927536237,39.49217391304348,-0.25,0,101001
-76.035144927536237,39.49246376811594,-0.25,0,101001
-76.035144927536237,39.492753623188406,-0.25,0,101001
-76.035144927536237,39.493043478260866,-0.25,0,101001
-76.035144927536237,39.493333333333332,-0.25,0,101001
-76.035144927536237,39.493623188405799,-0.25,0,101001
-76.035144927536237,39.493913043478258,-0.25,0,101001
-76.035144927536237,39.494202898550725,-0.25,0,101001
-76.035144927536237,39.494492753623184,-0.25,0,101001
-76.035144927536237,39.494782608695651,-0.25,0,101001
-76.035144927536237,39.495072463768118,-0.25,0,101001
-76.035144927536237,39.495362318840577,-0.25,0,101001
-76.035144927536237,39.495652173913044,-0.25,0,101001
-76.035144927536237,39.495942028985503,-0.25,0,101001
-76.035144927536237,39.49623188405797,-0.25,0,101001
-76.035144927536237,39.496521739130436,-0.25,0,101001
-76.035144927536237,39.496811594202896,-0.25,0,101001
-76.035144927536237,39.497101449275362,-0.25,0,101001
-76.035144927536237,39.497391304347829,-0.25,0,101001
-76.035144927536237,39.497681159420289,-0.25,0,101001
-76.035144927536237,39.497971014492755,-0.25,0,101001
-76.035144927536237,39.498260869565215,-0.25,0,101001
-76.035144927536237,39.498550724637681,-0.25,0,101001
-76.035144927536237,39.498840579710148,-0.25,0,101001
-76.035144927536237,39.499130434782607,-0.25,0,101001
-76.035144927536237,39.499420289855074,-0.25,0,101001
-76.035144927536237,39.499710144927533,-0.25,0,101001
-76.035144927536237,39.5,-0.25,0,101001
-76.035550724637687,39.479999999999997,-0.25,0,101001
-76.035550724637687,39.480289855072463,-0.25,0,101001
-76.035550724637687,39.480579710144923,-0.25,0,101001
-76.035550724637687,39.48086956521739,-0.25,0,101001
-76.035550724637687,39.481159420289849,-0.25,0,101001
